SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
541503,UNICK       ,XT,Q,19.45,19.45,19.45,19.45,19.45,20.45,1,500,9725.00,
541540,SOLARA      ,B ,Q,434.70,438.65,432.00,434.35,432.00,435.90,108,1767,770000.00,
541545,TALWGYM     ,B ,Q,93.15,107.90,90.35,103.85,103.85,94.90,3241,921320,95466069.00,
541546,GAYAHWS     ,B ,Q,0.67,0.80,0.67,0.80,0.80,0.74,3,7410,5037.00,
541556,RITES       ,B ,Q,289.20,294.00,287.00,290.40,290.40,289.95,497,17892,5201683.00,
541557,FINEORG     ,B ,Q,1361.15,1426.90,1361.15,1401.65,1381.80,1375.70,95,877,1231391.00,
541578,VARROC      ,B ,Q,464.10,467.00,461.35,465.20,465.00,461.80,220,1139,529311.00,
541627,HITECHWIND  ,XT,Q,10.30,11.02,10.25,11.01,11.02,10.50,5,1200,12834.00,
541678,TVF1G       ,B ,Q,8.80,8.80,8.80,8.80,8.80,9.01,3,1500,13200.00,
541700,TCNSBRANDS  ,B ,Q,775.90,780.00,761.40,764.30,761.40,770.75,70,343,265084.00,
541729,HDFCAMC     ,B ,Q,1906.05,1966.00,1904.00,1946.20,1946.20,1903.60,1483,19642,37851228.00,
541741,TINNATFL    ,X ,Q,19.35,19.40,19.35,19.40,19.40,18.50,2,20,387.00,
541744,TVF2G       ,B ,Q,8.32,8.32,8.11,8.13,8.11,8.34,12,2804,22881.00,
541770,CREDITACC   ,B ,Q,494.50,499.00,483.95,497.05,498.00,494.15,798,6099,3004475.00,
541771,AMINTAN     ,XT,Q,1.08,1.13,1.08,1.13,1.13,1.08,5,1007,1087.00,
541778,DEEP        ,M ,Q,60.00,60.00,60.00,60.00,60.00,59.50,2,9000,540000.00,
541809,ICICINXT50  ,B ,Q,27.01,27.01,27.01,27.01,27.01,26.83,1,34,918.00,
541890,SPACEINCUBA ,X ,Q,0.41,0.43,0.41,0.43,0.43,0.43,4,38867,15943.00,
541929,SGIL        ,M ,Q,86.00,86.00,85.00,85.00,85.00,85.00,2,4000,342000.00,
541946,ICICILIQ    ,F ,Q,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1,100,100000.00,
541956,IRCON       ,B ,Q,389.90,394.50,384.00,389.15,386.50,387.90,160,2999,1168640.00,
541972,SETFSN50    ,B ,Q,322.00,322.00,318.00,318.59,318.59,325.00,8,307,97978.00,
541973,MACH        ,M ,Q,103.50,103.50,103.50,103.50,103.50,103.00,2,6000,621000.00,
541974,MANORAMA    ,M ,Q,201.50,201.50,200.80,200.80,200.80,200.20,12,12000,2414760.00,
541988,AAVAS       ,B ,Q,1514.90,1536.15,1490.00,1500.50,1498.00,1497.45,348,375000,566536802.00,
541999,GENERAAGRI  ,X ,Q,5.75,5.75,5.75,5.75,5.75,5.85,1,1000,5750.00,
542011,GRSE        ,B ,Q,117.05,119.40,117.00,118.90,118.90,117.65,696,60394,7181665.00,
542025,SUNRETAIL   ,M ,Q,28.00,32.00,28.00,28.00,28.00,27.95,4,15000,444000.00,
542046,VIVIDM      ,M ,Q,22.50,22.50,22.50,22.50,22.50,23.45,1,10000,225000.00,
542057,BCPL        ,M ,Q,39.05,39.05,39.05,39.05,39.05,39.00,1,4000,156200.00,
542066,ADANIGAS    ,B ,Q,164.00,167.20,158.00,164.30,164.30,163.30,1770,99901,16454257.00,
542117,NETRIPPLES  ,X ,Q,10.23,10.23,9.35,9.35,9.35,9.80,3,700,6985.00,
542131,MAN50ETF    ,B ,Q,116.00,116.50,115.70,115.90,115.90,116.75,7,18,2091.00,
542141,TECHNOE     ,B ,Q,261.50,261.50,259.25,260.00,260.00,260.40,55,86,22393.00,
542206,BTSYN       ,X ,Q,9.70,9.70,9.70,9.70,9.70,10.00,1,50,485.00,
542216,DALBHARAT   ,B ,Q,987.80,1014.35,975.05,994.10,976.10,986.15,105,993,989097.00,
542231,NILASPACES  ,B ,Q,2.22,2.22,2.22,2.22,2.22,2.33,2,210,466.00,
542248,DECCAN      ,M ,Q,85.50,85.50,84.00,84.30,84.30,87.45,8,9600,812940.00,
542285,AXITA       ,M ,Q,76.00,76.00,76.00,76.00,76.00,78.00,1,2000,152000.00,
542333,CESCVENTURE ,B ,Q,439.65,454.80,435.10,449.95,454.80,444.70,94,1075,481034.00,
542337,SPENCER     ,B ,Q,91.10,91.10,88.10,89.35,89.35,90.45,225,9989,898051.00,
542351,GLOSTERLTD  ,T ,Q,800.00,800.00,771.00,775.00,775.00,802.00,16,89,68869.00,
542383,RITCO       ,M ,Q,70.05,70.05,70.00,70.00,70.00,72.60,2,3200,224080.00,
542399,CHALET      ,B ,Q,304.70,304.80,297.05,299.15,299.15,301.70,50,1340,400728.00,
542437,ANMOL       ,M ,Q,29.70,29.70,29.70,29.70,29.70,28.00,1,4000,118800.00,
542460,ANUP        ,B ,Q,479.00,479.00,470.00,475.65,475.65,482.05,8,32,15145.00,
542484,ARVINDFASN  ,B ,Q,666.00,690.00,650.00,676.40,676.40,668.20,408,3953,2636606.00,
542503,MAHIP       ,M ,Q,31.00,31.00,31.00,31.00,31.00,32.00,7,32000,992000.00,
542579,AGOL        ,M ,Q,55.50,55.95,55.00,55.80,55.80,55.50,93,344000,19166800.00,
542597,MSTC        ,B ,Q,95.80,99.50,95.65,99.45,99.50,98.30,32,1387,136234.00,
542602,EMBASSY     ,IF,Q,375.00,375.00,373.00,373.77,374.85,373.01,15,10000,3732920.00,
542627,CHANDNIMACH ,X ,Q,5.80,5.80,5.80,5.80,5.80,6.04,1,20,116.00,
542641,CKFSL       ,B ,Q,3.70,3.70,3.70,3.70,3.70,3.89,19,18075,66877.00,
542649,RVNL        ,B ,Q,26.15,26.85,25.75,26.65,26.65,26.20,942,533245,14102507.00,
542650,METROPOLIS  ,B ,Q,957.00,969.65,956.45,960.35,960.35,966.65,35,136,130639.00,
542651,KPITTECH    ,B ,Q,102.00,102.00,94.40,96.50,96.50,96.70,21,934,90329.00,
542652,POLYCAB     ,B ,Q,596.20,612.75,596.20,611.10,612.35,601.85,149,1970,1199931.00,
542653,JINAAM      ,M ,Q,53.00,53.00,53.00,53.00,53.00,51.00,1,2000,106000.00,
542654,VRFILMS     ,M ,Q,118.00,118.00,103.40,117.50,117.50,114.75,3,6000,677800.00,
542655,VIKASMCORP  ,B ,Q,2.46,2.72,2.46,2.67,2.67,2.73,53,38054,97127.00,
542665,NEOGEN      ,B ,Q,325.00,344.00,325.00,340.95,340.95,330.35,262,8337,2797323.00,
542666,GKP         ,M ,Q,36.85,38.60,36.80,38.60,38.60,46.00,7,28000,1037800.00,
542669,BMW         ,X ,Q,27.00,27.00,22.00,23.00,22.00,25.30,8,39,937.00,
542670,ARTEMISELC  ,M ,Q,96.00,98.00,96.00,97.00,97.00,100.10,5,20000,1950000.00,
542678,CHCL        ,M ,Q,57.50,57.50,57.50,57.50,57.50,57.00,1,2000,115000.00,
542682,HARISH      ,X ,Q,40.00,40.00,38.50,38.50,38.50,40.50,11,1283,49422.00,
542683,SUICH       ,M ,Q,44.20,44.20,44.20,44.20,44.20,46.70,1,1600,70720.00,
542684,PPL         ,T ,Q,75.00,78.55,74.65,76.75,76.00,78.55,72,4676,351687.00,
542685,DGCONTENT   ,B ,Q,11.06,12.50,11.06,12.50,12.50,12.36,10,1335,15399.00,
542694,PARSHVA     ,MT,Q,45.80,45.80,45.70,45.70,45.70,48.00,3,9000,411600.00,
542708,TFFSP1G     ,F ,Q,46.63,46.63,46.63,46.63,46.63,0.00,1,10,466.00,
542721,ARL         ,MT,Q,27.90,28.35,27.90,28.00,28.00,27.00,10,56000,1570400.00,
542724,EARUM       ,MT,Q,34.00,35.25,34.00,35.00,35.00,35.00,16,81000,2800500.00,
542725,SBC         ,MT,Q,24.00,24.05,23.90,24.05,24.05,24.00,3,18000,431700.00,
542726,INDIAMART   ,B ,Q,1347.00,1354.00,1315.00,1327.45,1327.45,1346.55,1423,22145,29579875.00,
555555,ICICISENSX  ,B ,Q,416.00,425.00,410.00,410.50,410.50,429.63,10,855,351210.00,
570001,TATAMTRTDVR ,A ,Q,75.75,75.90,74.00,74.70,74.80,74.80,1289,261804,19616527.00,
570004,JISLBNDVR   ,B ,Q,19.80,20.25,19.10,19.20,19.20,20.05,104,26661,512409.00,
580001,STAN CHART  ,B ,I,57.00,57.50,56.35,57.00,57.00,57.50,10,542,31096.00,
590003,KARUR VY(PS ,B ,Q,69.35,70.00,69.10,69.50,69.50,69.15,120,14600,1016080.00,
590005,TIDE WATE(PS,B ,Q,4890.00,4890.00,4800.00,4849.40,4830.00,4832.35,23,43,208115.00,
590006,AMRUTANJAN  ,B ,Q,289.65,298.90,289.50,292.15,293.00,293.90,168,4243,1253569.00,
590013,XPRO INDI(PS,B ,Q,33.20,34.95,33.10,34.40,34.40,34.00,27,1950,66363.00,
590018,HISARMET(PS ,B ,Q,52.00,54.80,50.00,52.90,50.20,54.95,7,206,10899.00,
590021,BHARAT RA(PS,B ,Q,4170.10,4200.00,4103.05,4152.40,4103.05,4247.00,50,96,400281.00,
590022,EASTER SI(PS,T ,Q,1.11,1.11,1.11,1.11,1.11,1.13,2,300,333.00,
590024,FERT CHE(PS ,B ,Q,37.00,38.80,36.65,38.40,38.30,37.75,164,19262,733029.00,
590025,GINNI FIL(PS,B ,Q,9.70,10.00,9.30,9.94,9.70,9.80,21,2015,19602.00,
590030,SOUTH PET(PS,B ,Q,21.10,21.70,21.10,21.50,21.65,21.60,39,4666,100090.00,
590031,DE NORA     ,B ,Q,220.20,228.00,217.10,221.00,221.00,223.60,22,188,41687.00,
590043,HARITA SEAT ,B ,Q,388.00,406.95,385.00,387.85,387.90,389.00,51,517,201681.00,
590051,SAKSOFT LTD ,B ,Q,320.20,320.20,314.35,317.00,317.00,322.05,10,60,18960.00,
590057,PROSEED     ,B ,Q,0.35,0.35,0.35,0.35,0.35,0.34,1,500,175.00,
590062,ANDHRA SUGAR,B ,Q,311.45,311.80,309.10,310.55,311.80,309.90,31,568,176303.00,
590065,INDIA MOTOR ,B ,Q,852.00,852.00,836.00,836.00,836.00,843.60,2,2,1688.00,
590066,KCP LTD     ,B ,Q,81.00,81.00,80.35,80.90,80.90,81.80,13,1429,115298.00,
590070,RADAAN MEDIA,B ,Q,1.53,1.53,1.53,1.53,1.53,1.69,5,384,587.00,
590071,SUNDARAM FIN,B ,Q,1600.00,1600.00,1588.40,1590.15,1595.50,1590.15,69,230,367763.00,
590072,SUNDARAM BRK,B ,Q,296.00,312.00,292.00,305.15,307.50,296.55,36,310,92877.00,
590073,WHEELS INDIA,B ,Q,785.00,811.00,770.00,801.90,800.00,804.15,29,130,102663.00,
590075,LAMBODHARA T,B ,Q,36.30,37.70,36.10,36.60,36.60,36.70,32,2525,92733.00,
590078,MAITHAN ALL ,B ,Q,540.15,558.00,540.15,547.70,549.45,546.85,99,1120,613614.00,
590086,ORISSA MINE ,B ,Q,703.25,719.80,691.00,710.30,710.30,701.95,111,773,547829.00,
590095,GOLDBEES    ,E ,Q,3035.00,3035.00,3003.00,3005.51,3003.00,3028.89,87,1194,3596911.00,
590096,LIQUIDBEES  ,F ,Q,1000.00,1000.01,999.99,1000.01,1000.01,1000.01,520,162883,162883807.00,
590097,KOTAKGOLDETF,E ,Q,298.00,299.99,297.00,297.01,297.00,300.00,16,726,216201.00,
590098,SBI GOLD ETS,E ,Q,3025.55,3060.00,3025.55,3030.01,3030.01,3055.56,18,187,567585.00,
590099,QUANTUM GOLD,E ,Q,1503.00,1503.00,1493.00,1493.75,1493.00,1508.00,14,59,88562.00,
590101,UTI GOLD ETF,E ,Q,3059.00,3060.00,3030.10,3047.50,3050.00,3060.00,29,316,963373.00,
590103,NIFTY BEES  ,B ,Q,1217.01,1220.77,1204.01,1219.24,1216.00,1220.88,148,1346,1632884.00,
590104,JUNIOR BEES ,B ,Q,276.00,278.00,274.70,277.51,278.00,276.78,48,1013,280317.00,
590106,BANK BEES   ,B ,Q,3125.00,3127.60,3104.85,3127.12,3126.64,3124.54,36,254,790015.00,
590107,KOTAK PSU BK,B ,Q,308.00,313.00,307.00,310.64,310.46,308.03,14,430,133542.00,
590110,QUANTUM INDX,B ,Q,1185.00,1185.00,1176.00,1177.50,1177.50,1177.67,13,13,15326.00,
590115,M50 ETF     ,B ,Q,114.00,114.00,112.01,112.27,112.02,113.55,7,8,901.00,
590122,ASHIKACR    ,X ,Q,37.60,38.05,36.80,37.00,38.05,37.50,76,74178,2803251.00,
590126,GRADIENTE   ,XT,Q,1.60,1.60,1.60,1.60,1.60,1.57,27,109678,175484.00,
590134,MADRASFERT  ,B ,Q,23.00,23.30,22.30,22.95,23.00,23.00,151,18049,414412.00,
715014,815LTFH2020 ,F ,P,102.00,102.00,102.00,102.00,102.00,101.04,1,1,102.00,
717502,JSW NCPS    ,F ,P,3.69,3.69,3.60,3.61,3.61,3.60,9,1492,5466.00,
717503,ZEE NCPS    ,F ,P,5.23,5.27,5.23,5.25,5.25,5.25,27,1079047,5666529.00,
800251,SGB20151    ,G ,B,3390.00,3390.00,3250.00,3250.00,3250.00,3248.00,2,10,33200.00,
800254,SGBAUG24    ,G ,B,3279.00,3298.99,3222.60,3222.60,3222.60,3288.93,3,103,339266.00,
800258,SGB2016IIA  ,G ,B,3245.00,3250.00,3235.00,3235.00,3235.00,3245.00,3,34,110400.00,
800259,SGB2016IIIA ,G ,B,3181.33,3181.33,3181.33,3181.33,3181.33,3170.10,1,10,31813.00,
800265,SGB2016IV   ,G ,B,3175.00,3175.00,3175.00,3175.00,3175.00,3248.00,1,10,31750.00,
800268,SGBMAY25    ,G ,B,3210.00,3210.00,3210.00,3210.00,3210.00,3200.00,2,20,64200.00,
800269,SGBJULY25   ,G ,B,3185.00,3185.00,3185.00,3185.00,3185.00,3121.03,1,7,22295.00,
890144,TATASTEELPP ,A ,Q,58.20,59.60,57.70,58.30,58.10,58.20,779,127876,7506959.00,
890145,IBVENTUREPP ,B ,Q,172.65,182.00,172.10,177.15,177.15,172.30,29,2126,375604.00,
934784,LTFINNCDIV  ,F ,D,1028.31,1028.31,1028.31,1028.31,1028.31,1032.70,1,100,102831.00,
934885,SREI2019VI  ,F ,D,1889.00,1900.00,1889.00,1900.00,1900.00,1830.00,3,28,53068.00,
934910,0SIFL18     ,F ,D,1850.00,1850.00,1850.00,1850.00,1850.00,1820.00,1,2,3700.00,
935016,IIFLHFL202  ,F ,D,995.01,999.10,995.01,998.50,998.50,1000.00,5,260,259652.00,
935040,0MFL2020    ,F ,D,1870.00,1870.00,1870.00,1870.00,1870.00,1870.00,3,80,149600.00,
935088,12ECL20I    ,F ,D,1009.00,1009.00,1009.00,1009.00,1009.00,999.00,1,30,30270.00,
935317,990IFCI21D  ,F ,D,1003.00,1003.00,1002.05,1002.05,1002.05,1010.00,12,230,230495.00,
935321,990IFCI24F  ,F ,D,1007.00,1009.99,1004.00,1007.71,1009.99,1008.00,13,382,384229.00,
935347,935IFCI20   ,F ,D,1020.00,1020.00,1020.00,1020.00,1020.00,1020.00,4,125,127500.00,
935383,849NTPC25   ,F ,D,12.96,13.00,12.96,12.97,12.97,12.97,24,6946,90092.00,
935506,736PFC25    ,F ,D,1101.01,1101.01,1101.01,1101.01,1101.01,1092.03,1,9,9909.00,
935514,760PFC35    ,F ,D,1191.00,1195.00,1191.00,1195.00,1195.00,1180.00,4,6,7159.00,
935544,734REC30    ,F ,D,1115.00,1115.00,1115.00,1115.00,1115.00,1099.16,1,93,103695.00,
935574,753IRFC30   ,F ,D,1160.00,1160.00,1150.00,1150.00,1150.00,1150.00,3,400,461000.00,
935576,750IRFC35   ,F ,D,1189.95,1195.00,1189.95,1191.01,1191.00,1161.03,7,666,792805.00,
935582,735NHAI31   ,F ,D,1137.26,1137.26,1137.26,1137.26,1137.26,1119.91,1,2500,2843150.00,
935584,76NHAI31    ,F ,D,1138.80,1140.00,1138.80,1140.00,1140.00,1133.00,8,925,1053967.00,
935618,774IREDA31  ,F ,D,1144.00,1144.00,1144.00,1144.00,1144.00,1155.00,1,163,186472.00,
935620,768IREDA36  ,F ,D,1174.99,1174.99,1174.99,1174.99,1174.99,1166.67,3,24,28199.00,
935642,764HUDCO31  ,F ,D,1148.00,1155.00,1148.00,1151.90,1150.10,1147.00,10,919,1055163.00,
935666,769NHAI31   ,F ,D,1180.05,1180.05,1180.00,1180.00,1180.00,1180.00,2,593,699750.00,
935678,735IRFC31   ,F ,D,1172.77,1172.77,1172.77,1172.77,1172.77,1116.00,1,3500,4104695.00,
935680,729IRFC26   ,F ,D,1117.00,1117.00,1111.00,1116.96,1111.00,1107.00,3,804,898056.00,
935682,764IRFC31   ,F ,D,1176.50,1176.50,1176.50,1176.50,1176.50,1172.00,8,2500,2941250.00,
935688,729NABARD26 ,F ,D,1083.60,1083.61,1083.00,1083.00,1083.00,1083.89,5,1000,1083470.00,
935690,764NABARD31 ,F ,D,1141.00,1141.00,1141.00,1141.00,1141.00,1133.00,2,1000,1141000.00,
935740,872MMFSL26  ,F ,D,1002.00,1002.00,1001.00,1001.00,1001.00,1002.00,2,50,50075.00,
935752,9MMFSL26    ,F ,D,1007.00,1007.00,1003.00,1003.00,1003.00,1006.50,2,26,26178.00,
935788,10EHFL26    ,F ,D,914.00,914.00,913.00,913.00,913.00,914.99,3,106,96878.00,
935794,883DHFL19B  ,F ,D,885.00,885.00,882.15,882.15,882.15,934.00,5,150,132607.00,
935804,910DHFL19A  ,F ,D,825.00,825.00,820.00,820.00,820.00,880.00,2,20,16450.00,
935806,920DHFL19B  ,F ,D,940.00,940.00,900.00,909.68,900.00,940.00,23,426,390710.00,
935832,910DHFL19B  ,F ,D,870.00,870.00,819.00,819.59,819.00,870.00,20,767,641064.00,
935836,915DHFL21B  ,F ,D,649.98,649.98,649.98,649.98,649.98,567.50,1,1,649.00,
935840,925DHFL23B  ,F ,D,531.00,531.00,531.00,531.00,531.00,532.00,1,1,531.00,
935898,10SIFL21    ,F ,D,850.00,850.00,850.00,850.00,850.00,850.00,1,40,34000.00,
935924,912SEFL20B  ,F ,D,950.00,950.00,950.00,950.00,950.00,925.00,1,1,950.00,
935936,935SEFL22B  ,F ,D,1020.00,1020.00,857.00,944.00,944.00,875.00,17,1025,974891.00,
935990,925SIFL20   ,F ,D,940.00,944.00,925.06,925.06,925.06,925.00,4,65,60468.00,
935996,950SIFL22   ,F ,D,840.00,840.00,840.00,840.00,840.00,803.00,4,44,36960.00,
936002,850MFL20    ,F ,D,980.00,984.41,975.00,981.00,981.00,973.00,8,164,161378.00,
936008,875MFL20B   ,F ,D,980.10,980.10,980.10,980.10,980.10,999.00,1,50,49005.00,
936050,925SEFL22   ,F ,D,870.00,870.00,870.00,870.00,870.00,811.01,2,100,87000.00,
936090,95KFL21     ,F ,D,950.01,950.01,950.00,950.00,950.00,977.50,4,200,190000.00,
936104,843SIFL21   ,F ,D,835.00,835.00,835.00,835.00,835.00,835.00,8,54,45090.00,
936116,912SIFL28   ,F ,D,800.00,800.00,800.00,800.00,800.00,847.45,1,10,8000.00,
936124,875ERFL21   ,F ,D,975.00,975.00,965.00,965.36,965.00,971.00,6,1500,1451300.00,
936132,925ERFL28   ,F ,D,901.00,901.00,901.00,901.00,901.00,900.86,1,100,90100.00,
936138,875MFL23    ,F ,D,962.00,964.99,959.00,960.21,964.99,960.00,10,2505,2405980.00,
936144,9MFL23      ,F ,D,968.01,968.01,968.01,968.01,968.01,968.05,2,20,19360.00,
936180,9SEFL23A    ,F ,D,840.00,840.00,835.00,839.13,835.00,850.00,2,121,101535.00,
936206,910DHFL28   ,F ,D,410.00,425.00,410.00,425.00,425.00,400.00,3,270,112200.00,
936214,9DHFL23     ,F ,D,402.00,430.00,402.00,430.00,430.00,421.00,4,1055,436390.00,
936216,925JMFCSL21 ,F ,D,982.35,982.35,982.35,982.35,982.35,981.96,1,17,16699.00,
936224,975JMFCSL28 ,F ,D,935.00,935.00,935.00,935.00,935.00,925.00,1,5,4675.00,
936228,893STFCL23  ,F ,D,1014.00,1014.00,1014.00,1014.00,1014.00,989.45,1,1,1014.00,
936232,91STFCL21   ,F ,D,984.00,984.00,984.00,984.00,984.00,978.86,1,10,9840.00,
936234,93STFCL23   ,F ,D,964.00,965.00,961.00,961.00,961.00,960.00,5,97,93415.00,
936236,94STFCL28   ,F ,D,955.00,955.00,955.00,955.00,955.00,950.00,1,25,23875.00,
936242,0EFL21      ,F ,D,1045.00,1045.00,1035.00,1035.00,1035.00,1033.50,2,100,103510.00,
936248,0EFL23      ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1,100,100000.00,
936250,965EFL23    ,F ,D,1017.00,1017.00,1015.00,1015.00,1015.00,1017.00,4,300,304800.00,
936252,943EFL28    ,F ,D,900.00,900.00,899.00,899.00,899.00,909.00,2,105,94495.00,
936254,985EFL28    ,F ,D,980.00,980.00,980.00,980.00,980.00,980.00,1,100,98000.00,
936260,ICC25SEP18A ,F ,D,1010.00,1010.00,1010.00,1010.00,1010.00,1020.00,1,20,20200.00,
936264,ICC25SEP18C ,F ,D,980.00,980.00,979.90,979.90,979.90,980.00,4,93,91135.00,
936286,880TCFSL21  ,F ,D,1074.00,1074.00,1064.70,1068.00,1068.00,1065.00,7,1070,1140144.00,
936290,890TCFSL23  ,F ,D,1075.00,1077.75,1073.00,1076.88,1077.75,1075.00,83,4019,4319755.00,
936294,910TCFSL28  ,F ,D,1093.80,1093.80,1093.80,1093.80,1093.80,1090.10,1,15,16407.00,
936312,AHFL29SEP18 ,F ,D,963.00,963.00,963.00,963.00,963.00,1011.50,1,10,9630.00,
936314,96AHFL21    ,F ,D,980.00,980.00,980.00,980.00,980.00,975.05,1,10,9800.00,
936316,925AHFL23   ,F ,D,875.00,875.00,875.00,875.00,875.00,940.00,1,49,42875.00,
936324,912STFCL23  ,F ,D,970.00,970.00,970.00,970.00,970.00,975.00,1,20,19400.00,
936330,950STFCL23  ,F ,D,1030.00,1030.00,1030.00,1030.00,1030.00,1025.00,4,73,75190.00,
936334,STFCL21118  ,F ,D,1010.00,1010.00,1010.00,1010.00,1010.00,1042.50,1,1,1010.00,
936356,MFL29NOV18  ,F ,D,1049.00,1049.00,1040.00,1040.00,1040.00,1044.10,3,160,167385.00,
936368,MFL29NOV18A ,F ,D,1030.00,1030.00,1030.00,1030.00,1030.00,1040.00,1,741,763230.00,
936376,10JMFCSL22  ,F ,D,1000.00,1002.00,1000.00,1000.00,1000.00,982.51,9,160,160060.00,
936382,967JMFCSL23 ,F ,D,989.00,995.00,989.00,989.20,995.00,953.92,2,30,29676.00,
936386,981JMFCSL28 ,F ,D,979.00,984.00,975.00,975.00,975.00,950.00,3,135,132460.00,
936392,995EFL24    ,F ,D,982.00,982.00,982.00,982.00,982.00,956.01,1,5,4910.00,
936394,1040EFL24   ,F ,D,1000.00,1000.00,997.00,997.00,997.00,997.00,4,381,380457.00,
936396,EFL4JAN19A  ,F ,D,991.00,991.00,991.00,991.00,991.00,991.00,1,10,9910.00,
936400,1060EFL29   ,F ,D,981.00,981.00,981.00,981.00,981.00,981.00,1,100,98100.00,
936408,915MMFSL24  ,F ,D,1030.00,1030.00,1029.50,1030.00,1030.00,1022.60,4,130,133875.00,
936412,93MMFSL27   ,F ,D,1050.00,1050.00,1047.00,1047.27,1048.00,1049.51,18,1150,1204290.00,
936416,95MMFSL29   ,F ,D,1060.00,1060.00,1060.00,1060.00,1060.00,1055.00,4,106,112360.00,
936454,93STFCL29   ,F ,D,973.80,974.00,973.80,974.00,974.00,979.00,2,57,55510.00,
936456,94STFCL22   ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,1008.00,1,36,36000.00,
936458,95STFCL24   ,F ,D,975.00,975.00,975.00,975.00,975.00,975.00,4,108,105300.00,
936472,975IIFL24   ,F ,D,956.00,956.00,950.00,953.88,950.00,960.00,5,105,100200.00,
936480,935MFL22    ,F ,D,970.05,976.00,970.05,976.00,976.00,969.00,4,42,40932.00,
936482,975MFL24    ,F ,D,975.01,990.00,975.01,990.00,990.00,975.01,3,125,123450.00,
936484,975MFL22A   ,F ,D,982.25,982.25,982.25,982.25,982.25,982.01,1,10,9822.00,
936488,0MFL22      ,F ,D,970.00,980.20,970.00,980.20,980.20,979.01,2,20,19502.00,
936492,0MFL26      ,F ,D,933.10,933.10,933.10,933.10,933.10,930.10,1,10,9331.00,
936494,1075ICFL21  ,F ,D,960.00,960.00,960.00,960.00,960.00,975.00,1,10,9600.00,
936496,0ICFL21A    ,F ,D,950.00,950.00,950.00,950.00,950.00,950.00,2,30,28500.00,
936520,925LTFL24   ,F ,D,1045.00,1045.00,1045.00,1045.00,1045.00,1030.56,3,125,130625.00,
936524,889LTFL24   ,F ,D,1011.00,1020.90,1011.00,1019.78,1020.90,1017.50,6,153,156000.00,
936536,950MFL22A   ,F ,D,985.00,985.00,985.00,985.00,985.00,981.00,3,126,124110.00,
936538,975MFL24A   ,F ,D,1008.00,1008.00,995.00,995.00,995.00,999.00,7,190,189572.00,
936540,950MFL21A   ,F ,D,1010.00,1010.00,1010.00,1010.00,1010.00,1000.14,1,32,32320.00,
936544,10MFL24     ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1,300,300000.00,
936550,0MFL24A     ,F ,D,1010.00,1010.00,1010.00,1010.00,1010.00,1020.00,1,130,131300.00,
936558,0LTFL22C    ,F ,D,991.05,991.05,991.05,991.05,991.05,981.50,1,17,16847.00,
936566,866LTFL24   ,F ,D,1015.00,1015.00,1010.00,1011.57,1010.00,1010.00,5,192,194354.00,
936574,905LTFL27   ,F ,D,1042.00,1042.00,1040.05,1040.50,1040.05,1042.50,5,492,511925.00,
936602,975SCUF24   ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,1001.00,1,60,60000.00,
936638,925MHIL21   ,F ,D,964.00,964.00,964.00,964.00,964.00,964.00,1,10,9640.00,
936642,975MHIL24   ,F ,D,971.25,980.00,971.25,980.00,980.00,971.25,3,30,29225.00,
936670,1075SIFL24  ,F ,D,975.00,975.00,975.00,975.00,975.00,0.00,1,5,4875.00,
936696,990JMFPL21  ,F ,D,995.00,995.00,995.00,995.00,995.00,995.00,1,100,99500.00,
936704,1004JMFPL24 ,F ,D,987.99,990.00,987.99,990.00,990.00,980.00,9,535,529388.00,
936712,102EFL22    ,F ,D,980.00,995.00,980.00,995.00,995.00,980.00,3,65,64075.00,
936716,995EFL24A   ,F ,D,950.00,957.90,946.00,947.72,950.00,947.11,18,633,604255.00,
936718,104EFL24    ,F ,D,980.00,981.00,980.00,981.00,981.00,980.00,2,20,19610.00,
936720,0EFL24      ,F ,D,960.01,960.01,959.00,959.00,959.00,960.00,3,200,191940.00,
936722,995EFL29    ,F ,D,947.00,947.00,947.00,947.00,947.00,960.00,1,25,23675.00,
936728,95MFL22     ,F ,D,1007.00,1007.00,1007.00,1007.00,1007.00,1007.00,2,225,226575.00,
936730,975MFL24AA  ,F ,D,1008.00,1008.00,1006.00,1006.00,1006.00,1008.90,3,30,30200.00,
936738,0MFL21AA    ,F ,D,995.00,995.00,995.00,995.00,995.00,0.00,1,10,9950.00,
947146,TATA18MAR11 ,F ,D,1105000.00,1105000.00,1105000.00,1105000.00,1105000.00,1090000.00,1,1,1105000.00,
950497,872PFC22A   ,F ,D,8800.00,8800.00,8800.00,8800.00,8800.00,8800.00,1,1,8800.00,
953369,EFPLA9A601A ,F ,D,137883.00,137883.00,137883.00,137883.00,137883.00,0.00,12,932,128506956.00,
956253,EELF0D702B  ,F ,D,122043.00,122043.00,122043.00,122043.00,122043.00,0.00,4,150,18306450.00,
